     107    1.800    1.850   90.000     -150.4267325
     108    1.800    1.850  100.000     -150.4526537
     109    1.800    1.850  110.000     -150.4695649
     110    1.800    1.850  120.000     -150.4783998
     111    1.800    1.850  130.000     -150.4802647
     112    1.800    1.850  140.000     -150.4762948
     113    1.800    1.850  150.000     -150.4678136
     114    1.800    1.850  160.000     -150.4568338
     115    1.800    1.850  170.000     -150.4469204
     116    1.800    1.850  179.990     -150.4428741
       0    0.000    0.000    0.000        0.0000000
     117    1.800    1.900    0.010      -90.7389771
     118    1.800    1.900   10.000     -139.9450485
     119    1.800    1.900   20.000     -147.7883198
     120    1.800    1.900   30.000     -149.6371183
     121    1.800    1.900   40.000     -150.1500476
     122    1.800    1.900   50.000     -150.2915676
     123    1.800    1.900   61.730     -150.3353219
     124    1.800    1.900   70.000     -150.3584188
     125    1.800    1.900   80.000     -150.3946126
     126    1.800    1.900   90.000     -150.4286895
     127    1.800    1.900  100.000     -150.4542093
     128    1.800    1.900  110.000     -150.4707186
     129    1.800    1.900  120.000     -150.4791871
     130    1.800    1.900  130.000     -150.4807126
     131    1.800    1.900  140.000     -150.4763701
     132    1.800    1.900  150.000     -150.4673675
     133    1.800    1.900  160.000     -150.4555737
     134    1.800    1.900  170.000     -150.4446537
     135    1.800    1.900  179.990     -150.4402992
       0    0.000    0.000    0.000        0.0000000
     136    1.800    2.000    0.010     -126.8463720
     137    1.800    2.000   10.000     -142.2091777
     138    1.800    2.000   20.000     -148.2019152
     139    1.800    2.000   30.000     -149.7767432
     140    1.800    2.000   40.000     -150.2120886
     141    1.800    2.000   50.000     -150.3226064
     142    1.800    2.000   63.260     -150.3489756
     143    1.800    2.000   70.000     -150.3626282
     144    1.800    2.000   80.000     -150.3969798
     145    1.800    2.000   90.000     -150.4306676
     146    1.800    2.000  100.000     -150.4554653
     147    1.800    2.000  110.000     -150.4711706
     148    1.800    2.000  120.000     -150.4789115
     149    1.800    2.000  130.000     -150.4797858
     150    1.800    2.000  140.000     -150.4747386
     151    1.800    2.000  150.000     -150.4646866
     152    1.800    2.000  160.000     -150.4509317
     153    1.800    2.000  170.000     -150.4366294
     154    1.800    2.000  179.990     -150.4322905
       0    0.000    0.000    0.000        0.0000000
     155    1.800    2.100    0.010     -137.6811090
     156    1.800    2.100   10.000     -144.3920813
     157    1.800    2.100   20.000     -148.6365898
     158    1.800    2.100   30.000     -149.9120003
     159    1.800    2.100   40.000     -150.2673255
     160    1.800    2.100   50.000     -150.3484684
     161    1.800    2.100   64.620     -150.3556808
     162    1.800    2.100   70.000     -150.3633449
     163    1.800    2.100   80.000     -150.3976561
     164    1.800    2.100   90.000     -150.4315161
     165    1.800    2.100  100.000     -150.4555523
     166    1.800    2.100  110.000     -150.4703909
     167    1.800    2.100  120.000     -150.4774025
     168    1.800    2.100  130.000     -150.4776951
     169    1.800    2.100  140.000     -150.4720860
     170    1.800    2.100  150.000     -150.4611593
     171    1.800    2.100  160.000     -150.4451460
     172    1.800    2.100  170.000     -150.4195775
     173    1.800    2.100  179.990     -150.4029461
       0    0.000    0.000    0.000        0.0000000
     174    1.800    2.300    0.010     -145.5319690
     175    1.800    2.300   10.000     -147.4352999
     176    1.800    2.300   20.000     -149.3933423
     177    1.800    2.300   30.000     -150.1426652
     178    1.800    2.300   40.000     -150.3546245
     179    1.800    2.300   50.000     -150.3866664
     180    1.800    2.300   66.960     -150.3540867
     181    1.800    2.300   70.000     -150.3803432
     182    1.800    2.300   80.000     -150.4137841
     183    1.800    2.300   90.000     -150.4364113
     184    1.800    2.300  100.000     -150.4571443
     185    1.800    2.300  110.000     -150.4696214
     186    1.800    2.300  120.000     -150.4751308
     187    1.800    2.300  130.000     -150.4747108
     188    1.800    2.300  140.000     -150.4691173
     189    1.800    2.300  150.000     -150.4590527
     190    1.800    2.300  160.000     -150.4460764
     191    1.800    2.300  170.000     -150.4358182
     192    1.800    2.300  179.990     -150.4322580
       0    0.000    0.000    0.000        0.0000000
     193    1.800    2.500    0.010     -148.3435278
     194    1.800    2.500   10.000     -149.0230046
     195    1.800    2.500   20.000     -149.9057690
     196    1.800    2.500   30.000     -150.3045847
     197    1.800    2.500   40.000     -150.4117460
     198    1.800    2.500   50.000     -150.4107035
     199    1.800    2.500   68.900     -150.4112583
     200    1.800    2.500   70.000     -150.4141338
     201    1.800    2.500   80.000     -150.4395497
     202    1.800    2.500   90.000     -150.4595637
     203    1.800    2.500  100.000     -150.4655377
     204    1.800    2.500  110.000     -150.4738254
     205    1.800    2.500  120.000     -150.4776704
     206    1.800    2.500  130.000     -150.4772031
     207    1.800    2.500  140.000     -150.4732343
     208    1.800    2.500  150.000     -150.4670977
     209    1.800    2.500  160.000     -150.4612187
     210    1.800    2.500  170.000     -150.4569193
     211    1.800    2.500  179.990     -150.4551486
       0    0.000    0.000    0.000        0.0000000
     212    1.800    2.700    0.010     -149.5356792
     213    1.800    2.700   10.000     -149.8075322
     214    1.800    2.700   20.000     -150.2075371
     215    1.800    2.700   30.000     -150.4029971
     216    1.800    2.700   40.000     -150.4442812
     217    1.800    2.700   50.000     -150.4258966
     218    1.800    2.700   70.000     -150.4408066
