#F isf_Hubbell.dat
#D Wed Oct 16 15:08:05 2002
#UISFTYPE TABLE ; TABLE OR TABLE_NOR OR PARAMETRIZATION?
#UT Inelastic scattering functions
#UIDL xisf
#C  This file has been created using isf_hubbell.pro
#C  This file belongs to the DABAX library. More information on
#C  DABAX can be found at:
#C  http://www.esrf.fr/computing/scientific/dabax
#UD  Inelastic scattering functions
#UD
#UD  This file contains non-relativistic inelastic scattering functions
#UD  calculated by Hubbell et al., versus X=sin(theta)/lambda in A^(-1)
#UD  
#UD  
#UD  Reference: 
#UD  J H Hubbell, W J Veigele, E A Briggs, R T Brown, D T Cromer, 
#UD  and R J Howerton, 
#UD  "Atomic form factors, incoherent scattering functions, and photon
#UD   scattering cross sections"
#UD  J. Phys. Chem. Ref. Data, Vol. 4, No. 3, 1975, pag 471
#UD  
#UD  This data has been obtained from the RTAB database:
#UD  L. Kissel, Radiation physics and chemistry 59 (2000) 185-200
#UD  available at:
#UD   ftp://www-phys.llnl.gov/pub/rayleigh/RTAB/data_NR/
#UD
#UD  The following two arrays are stored:
#UD     Column 1: X(1/A) = sin(theta)/lambda
#UD     Column 2: isf = inelastic scattering function
#UD
#UD
#S  1 H 
#N 2
#L X(1/A)  isf
7.00000E-01 2.74620E+00
7.50000E-01 2.79450E+00
7.75000E-01 2.81530E+00
8.00000E-01 2.83390E+00
8.50000E-01 2.86530E+00
9.00000E-01 2.89090E+00
9.50000E-01 2.91110E+00
1.00000E+00 2.92780E+00
1.06250E+00 2.94370E+00
1.10940E+00 2.95350E+00
1.17970E+00 2.96470E+00
1.18750E+00 2.96590E+00
1.25000E+00 2.97320E+00
1.31250E+00 2.97880E+00
1.40630E+00 2.98500E+00
1.50000E+00 2.98920E+00
1.61720E+00 2.99280E+00
1.71290E+00 2.99450E+00
1.81540E+00 2.99620E+00
1.93850E+00 2.99730E+00
2.00000E+00 2.99780E+00
2.12500E+00 2.99820E+00
2.31250E+00 2.99880E+00
2.50000E+00 2.99940E+00
2.75000E+00 2.99960E+00
3.00000E+00 2.99980E+00
3.25000E+00 2.99990E+00
3.50000E+00 2.99990E+00
3.87500E+00 3.00000E+00
4.00000E+00 3.00000E+00
4.75000E+00 3.00000E+00
5.00000E+00 3.00000E+00
6.00000E+00 3.00000E+00
7.00000E+00 3.00000E+00
8.00000E+00 3.00000E+00
1.00000E+01 3.00000E+00
1.50000E+01 3.00000E+00
2.00000E+01 3.00000E+00
5.00000E+01 3.00000E+00
8.00000E+01 3.00000E+00
1.00000E+02 3.00000E+00
1.54060E+02 3.00000E+00
2.13670E+02 3.00000E+00
2.85850E+02 3.00000E+00
3.52080E+02 3.00000E+00
4.33070E+02 3.00000E+00
5.37010E+02 3.00000E+00
6.52760E+02 3.00000E+00
7.39570E+02 3.00000E+00
8.69780E+02 3.00000E+00
1.00000E+03 3.00000E+00
1.17140E+03 3.00000E+00
1.36540E+03 3.00000E+00
